incident_id,datetime,reported_date,crime_type,crime_category,neighborhood,police_division,police_station,station_code,locality,latitude,longitude,premise_category,weapon_category,victim_age,victim_sex,case_status,is_synthetic,source_dataset,generation_version
00c0351b-6043-5176-adf6-41a001c681b5,2020-01-01T00:01:00+05:30,2021-03-15,Cybercrime,fraud_cyber_crime,Chamarajapet,West,Chamarajapet,PSB-153,Chamarajapet,12.9597,77.5684,built_other,,46.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0040eb0a-01e0-578e-82a9-c1336a64fd42,2022-06-27T02:30:00+05:30,2022-06-27,Theft From Vehicle,property_crime,Banashankari,South,Banashankari,PSB-129,Banashankari,12.931,77.5737,outdoor,,,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00143d23-26d2-5484-88cd-c926788ce1ca,2022-06-27T05:27:00+05:30,2022-06-27,Burglary,property_crime,Indiranagar,East,Indiranagar,PSB-96,Indiranagar,12.98,77.6468,commercial,,,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
021609af-5944-52a0-a3cc-db0849693c9e,2022-06-27T15:00:00+05:30,2022-06-28,Theft,property_crime,J.P. Nagar,South,J.P. Nagar,PSB-132,J.P. Nagar,12.9122,77.5869,outdoor,,47.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00c44b80-256f-54c1-b866-0653cd6bc479,2022-06-27T19:25:00+05:30,2022-06-27,Assault,violent_crime,Hulimavu,South East,Hulimavu,PSB-800,Hulimavu,12.876,77.6169,outdoor,physical_force,20.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01d76832-c98e-5424-a155-e70388adce42,2022-06-27T19:40:00+05:30,2022-06-27,Robbery,violent_crime,BommanaHalli,South East,BommanaHalli,PSB-150,BommanaHalli,12.8981,77.6202,commercial,other_weapon,21.0,other_or_unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0214e1bd-469f-5828-8857-b327adff450a,2022-06-28T01:10:00+05:30,2022-06-28,Assault,violent_crime,J.P. Nagar,South,J.P. Nagar,PSB-132,J.P. Nagar,12.907,77.5937,outdoor,physical_force,,other_or_unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00e63d93-b31f-5645-a556-f5deb057cb96,2022-06-28T05:00:00+05:30,2022-06-28,Burglary,property_crime,Adugodi,South East,Adugodi,PSB-146,Adugodi,12.9359,77.6094,commercial,,28.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00878b6d-738c-52a6-a121-9368aeb2eeed,2022-06-28T10:00:00+05:30,2022-06-28,Assault,violent_crime,Hulimavu,South East,Hulimavu,PSB-800,Hulimavu,12.8709,77.6143,outdoor,physical_force,,other_or_unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01b07b91-0285-5217-84b2-19e83b7f36d3,2022-06-28T10:05:00+05:30,2022-06-28,Domestic Violence,family_child_offence,Kadugodi,Whitefield,Kadugodi,PSB-742,Kadugodi,12.9879,77.7337,outdoor,blunt_object,40.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00f930f4-ef18-590c-8630-d7b556786a8b,2022-06-28T18:00:00+05:30,2022-06-29,Vehicle Theft,property_crime,Hennur,East,Hennur,PSB-91,Hennur,13.0484,77.6454,outdoor,,,unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01549ba0-bc9e-5947-9dbe-eed7ed444a01,2022-06-29T05:00:00+05:30,2022-06-29,Domestic Violence,family_child_offence,Bellanduru,Whitefield,Bellanduru,PSB-737,Bellanduru,12.9087,77.7057,residential,physical_force,34.0,female,arrest_made,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
014f04d0-133a-5feb-834e-faf5f288c843,2022-06-29T12:00:00+05:30,2023-04-14,Sexual Offence,sexual_offence,Hulimavu,South East,Hulimavu,PSB-800,Hulimavu,12.8678,77.6167,public_institutional,,,other_or_unknown,closed_other,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
007fa86f-188e-58f9-a0e5-5063317de8ff,2022-06-29T21:30:00+05:30,2022-06-30,Theft From Vehicle,property_crime,Sanjaynagar,North,Sanjaynagar,PSB-118,Sanjaynagar,13.0332,77.5756,outdoor,,27.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01f80ee6-c8e5-5765-a5ba-9847aeebf288,2022-06-29T22:10:00+05:30,2022-06-29,Weapons Offence,weapons_offence,H.A.L.,Whitefield,H.A.L.,PSB-738,H.A.L.,12.9737,77.6822,outdoor,other_weapon,50.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0016e073-3a7c-5b75-9778-4495cb25ec8f,2022-06-30T00:05:00+05:30,2022-06-30,Vehicle Theft,property_crime,Subramanyapura,South,Subramanyapura,PSB-137,Subramanyapura,12.897,77.544,outdoor,,,unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00c86535-44db-53bd-a57f-330b622574cf,2022-06-30T02:30:00+05:30,2022-06-30,Theft From Vehicle,property_crime,Jalahalli,North,Jalahalli,PSB-115,Jalahalli,13.0437,77.5532,commercial,,48.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
008f4aeb-bead-5bc5-9d90-c4402e0ce446,2022-06-30T09:15:00+05:30,2022-07-02,Assault,violent_crime,H.A.L.,Whitefield,H.A.L.,PSB-738,H.A.L.,12.9695,77.6891,residential,physical_force,38.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
004669f5-6dd5-5981-9df1-5327d532885d,2022-06-30T14:00:00+05:30,2022-06-30,Sexual Offence,sexual_offence,Mahadevapura,Whitefield,Mahadevapura,PSB-743,Mahadevapura,12.9974,77.6786,outdoor,physical_force,26.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0120a6c7-c5a5-5f58-b044-c790a45e3e11,2022-06-30T18:30:00+05:30,2022-07-01,Child Related Offence,family_child_offence,Bande Palya,South East,Bande Palya,PSB-143-01,Bande Palya,12.9061,77.6366,residential,,7.0,male,closed_other,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00b63232-1074-5bdd-a5b6-e34141d3e0ee,2022-06-30T18:50:00+05:30,2022-07-11,Theft,property_crime,Siddapura,South,Siddapura,PSB-133,Siddapura,12.9326,77.5923,outdoor,,41.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
009f4f41-13a2-5eb7-8c99-085c3ad3271e,2022-07-01T01:00:00+05:30,2022-07-01,Assault,violent_crime,Banasawadi,East,Banasawadi,PSB-89,Banasawadi,13.0087,77.623,public_institutional,physical_force,54.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00304b77-ea6f-5f3a-86d9-6c4b8f171df5,2022-07-01T01:41:00+05:30,2022-07-02,Fraud,fraud_cyber_crime,K.R. Puram,Whitefield,K.R. Puram,PSB-741,K.R. Puram,13.006,77.7037,residential,,35.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00a1ed9f-8a33-5a0b-8e1f-c544711d0a8c,2022-07-01T02:00:00+05:30,2022-07-01,Fraud,fraud_cyber_crime,Kodigehalli,North East,Kodigehalli,PSB-126,Kodigehalli,13.0676,77.5731,residential,,48.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0112956d-b4ca-5f14-9b69-e8518efe3502,2022-07-01T07:50:00+05:30,2022-07-01,Fraud,fraud_cyber_crime,J.P. Nagar,South,J.P. Nagar,PSB-132,J.P. Nagar,12.9108,77.5929,residential,,28.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
013b2851-ebf6-55b8-a997-f520f592df33,2022-07-01T08:35:00+05:30,2022-07-01,Fraud,fraud_cyber_crime,Kodigehalli,North East,Kodigehalli,PSB-126,Kodigehalli,13.0575,77.5875,built_other,,32.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0188f00c-d7e3-5b8b-bb4f-081f89784b63,2022-07-01T09:00:00+05:30,2023-10-19,Sexual Offence,sexual_offence,Bellanduru,Whitefield,Bellanduru,PSB-737,Bellanduru,12.9081,77.6868,residential,,36.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01772cb4-b6fe-5fa3-bb61-cb89a816f3cd,2022-07-01T09:30:00+05:30,2022-07-01,Order Violation,public_order,Bharathinagar,East,Bharathinagar,PSB-98,Bharathinagar,12.9913,77.6094,residential,,35.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
000a510e-3411-557f-9b53-11e12c2d924b,2022-07-01T14:00:00+05:30,2023-03-21,Sexual Offence,sexual_offence,Whitefield,Whitefield,Whitefield,PSB-744,Whitefield,12.9713,77.7532,residential,other_weapon,24.0,female,closed_other,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
021a4023-d828-5142-961c-0e617e09f4e2,2022-07-01T17:00:00+05:30,2022-07-02,Theft From Vehicle,property_crime,Sampigehalli,North East,Sampigehalli,PSB-125,Sampigehalli,13.0718,77.6191,outdoor,,30.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00ed0db5-536c-5c22-98c1-dd27b191541b,2022-07-01T23:00:00+05:30,2022-07-02,Vehicle Theft,property_crime,Byappanahalli,East,Byappanahalli,PSB-94,Byappanahalli,12.9734,77.6783,built_other,,60.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0160dada-f7c2-5510-ad6b-2dca6191d063,2022-07-02T00:01:00+05:30,2022-07-09,Vehicle Theft,property_crime,Jalahalli,North,Jalahalli,PSB-115,Jalahalli,13.0389,77.5425,outdoor,,,unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0188a461-098e-5440-840a-88708e1ed6bd,2022-07-02T02:30:00+05:30,2022-07-02,Robbery,violent_crime,Subramanyanagar,North,Subramanyanagar,PSB-104,Subramanyanagar,13.0042,77.5518,outdoor,firearm,31.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
005807fd-e3a4-5dff-8f6c-287a6e2b4afa,2022-07-02T04:00:00+05:30,2022-07-02,Assault,violent_crime,Banasawadi,East,Banasawadi,PSB-89,Banasawadi,13.0144,77.649,commercial,physical_force,54.0,female,closed_other,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0096f855-6d14-5c98-acbf-c55df473bdc3,2022-07-02T10:35:00+05:30,2022-07-02,Assault,violent_crime,Banasawadi,East,Banasawadi,PSB-89,Banasawadi,13.0177,77.6321,residential,physical_force,61.0,female,closed_other,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00d3a111-9688-5ba9-8823-0e2831c69143,2022-07-02T11:00:00+05:30,2022-07-08,Theft,property_crime,Madivala,South East,Madivala,PSB-151-01,Madivala,12.9178,77.6319,outdoor,,40.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
004dc82c-f895-5760-bb55-7fc235cefd6f,2022-07-02T19:00:00+05:30,2022-07-07,Vehicle Theft,property_crime,Bellanduru,Whitefield,Bellanduru,PSB-737,Bellanduru,12.922,77.6954,outdoor,,,unknown,arrest_made,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01dbf7d3-bb46-53cc-89c9-c451b9b888bf,2022-07-02T20:00:00+05:30,2022-07-03,Property Damage,property_crime,Yalahanka PS,North East,Yalahanka PS,PSB-128,Yalahanka PS,13.0874,77.5805,vehicle,,57.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01576e35-ac2c-59c7-b12b-fc407d34d7a9,2022-07-02T21:30:00+05:30,2022-07-02,Property Damage,property_crime,Malleshwarm,North,Malleshwarm,PSB-102,Malleshwarm,13.0056,77.5652,outdoor,,23.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00c8265f-cd74-5c15-ac00-cd667d3ad12e,2022-07-03T09:30:00+05:30,2022-07-03,Assault,violent_crime,Subramanyanagar,North,Subramanyanagar,PSB-104,Subramanyanagar,12.9987,77.5554,residential,physical_force,19.0,male,arrest_made,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00c92819-8d97-5614-b582-f5ff12192160,2022-07-03T17:00:00+05:30,2022-07-06,Fraud,fraud_cyber_crime,R.T. Nagar,North,R.T. Nagar,PSB-117,R.T. Nagar,13.0218,77.5903,residential,,39.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01c8ff9c-7b9e-5d0a-a4e7-1277f115ea9e,2022-07-04T01:55:00+05:30,2022-07-04,Robbery,violent_crime,Yelahanka New Town,North East,Yelahanka New Town,PSB-127-02,Yelahanka New Town,13.0955,77.5828,outdoor,firearm,35.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
018d89e1-0558-591f-b1ce-24eb805f204c,2022-07-04T08:00:00+05:30,2022-07-04,Domestic Violence,family_child_offence,Sadashivanagar,Central,Sadashivanagar,PSB-86,Sadashivanagar,13.0094,77.5761,residential,physical_force,36.0,male,arrest_made,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0140267b-59c4-5e30-8954-0ce2805a7cf4,2022-07-04T10:00:00+05:30,2022-07-04,Weapons Offence,weapons_offence,Varthur,Whitefield,Varthur,PSB-740,Varthur,12.9264,77.7294,outdoor,firearm,66.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0099a17f-d4bb-5711-985b-572c95278cc1,2022-07-04T10:32:00+05:30,2022-07-05,Burglary,property_crime,Yelahanka New Town,North East,Yelahanka New Town,PSB-127-02,Yelahanka New Town,13.0959,77.5786,built_other,,,other_or_unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
012437a8-c7d9-5035-b121-a2ffa6149d63,2022-07-04T11:21:00+05:30,2022-07-07,Fraud,fraud_cyber_crime,J.P. Nagar,South,J.P. Nagar,PSB-132,J.P. Nagar,12.9063,77.5961,built_other,,28.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01a3cf53-f9ec-5f7a-822d-5f0c44c7c275,2022-07-04T19:50:00+05:30,2022-07-04,Domestic Violence,family_child_offence,Basaveshwara Nagar,West,Basaveshwara Nagar,PSB-165,Basaveshwara Nagar,12.9948,77.5459,outdoor,physical_force,33.0,female,arrest_made,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00e15d40-484a-5b77-98a5-62f915003410,2022-07-04T20:10:00+05:30,2022-07-05,Burglary,property_crime,Kadugodi,Whitefield,Kadugodi,PSB-742,Kadugodi,12.9875,77.7369,commercial,,,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01e013cc-b722-5520-80c8-597f814ec855,2022-07-04T22:30:00+05:30,2022-07-05,Assault,violent_crime,Srirampuram,North,Srirampuram,PSB-103,Srirampuram,12.9934,77.5684,outdoor,firearm,65.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0160010e-f5d8-54f3-b180-d5f9f64cd163,2022-07-04T23:00:00+05:30,2022-07-04,Domestic Violence,family_child_offence,Kempapura Agrahara,West,Kempapura Agrahara,PSB-167,Kempapura Agrahara,12.9742,77.5582,residential,physical_force,30.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0000fbe9-2aea-5392-a626-2d86f549c021,2022-07-05T10:55:00+05:30,2022-07-07,Theft,property_crime,Yelahanka New Town,North East,Yelahanka New Town,PSB-127-02,Yelahanka New Town,13.0994,77.5773,built_other,,29.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
02143205-7da6-5587-966a-82dd483f3f61,2022-07-05T12:00:00+05:30,2022-07-12,Fraud,fraud_cyber_crime,Mahalaxmi Layout,North,Mahalaxmi Layout,PSB-107,Mahalaxmi Layout,13.0122,77.5451,residential,,31.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01061ff4-6213-5337-b3f1-d83dd365f91c,2022-07-05T18:00:00+05:30,2022-07-05,Order Violation,public_order,Electronic City,South East,Electronic City,PSB-144,Electronic City,12.8381,77.6502,outdoor,,38.0,female,arrest_made,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01fa27c9-6993-562e-b5c4-95298eb918f6,2022-07-05T18:30:00+05:30,2022-07-11,Property Damage,property_crime,Subramanyanagar,North,Subramanyanagar,PSB-104,Subramanyanagar,13.0037,77.5568,built_other,,21.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
013456bf-d32b-50b6-bef6-9fe4b567ed2d,2022-07-06T00:45:00+05:30,2022-07-08,Fraud,fraud_cyber_crime,Ashoknagar,Central,Ashoknagar,PSB-795,Ashoknagar,12.9568,77.6031,residential,,40.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00b0a6c1-6ded-5740-90bc-587e4eb7633f,2022-07-06T16:30:00+05:30,2022-07-06,Weapons Offence,weapons_offence,Whitefield,Whitefield,Whitefield,PSB-744,Whitefield,12.9795,77.7515,residential,other_weapon,32.0,female,closed_other,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
002fb7d0-29f9-5dc0-9f02-144153aef737,2022-07-06T23:00:00+05:30,2022-07-07,Burglary,property_crime,Vidyaranyapura,North East,Vidyaranyapura,PSB-127-01,Vidyaranyapura,13.066,77.5562,residential,,42.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
009ad29d-e31c-5d98-83be-7fe8af1b2831,2022-07-07T00:40:00+05:30,2022-07-07,Assault,violent_crime,TalaghattaPura,South,TalaghattaPura,PSB-138,TalaghattaPura,12.8605,77.5424,built_other,sharp_object,43.0,male,arrest_made,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00831a0e-160d-5306-ad37-0a5f416d8b49,2022-07-07T03:01:00+05:30,2022-07-20,Shoplifting,property_crime,Yelahanka New Town,North East,Yelahanka New Town,PSB-127-02,Yelahanka New Town,13.1041,77.5717,built_other,,,other_or_unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0213cfc7-697a-5a29-b539-650ca69f8d64,2022-07-07T06:00:00+05:30,2022-08-02,Property Damage,property_crime,Mico Layout,South East,Mico Layout,PSB-801,Mico Layout,12.9118,77.6023,outdoor,,,other_or_unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
016f0718-e0f2-5d8d-b63c-b3b2ceb32ba6,2022-07-07T10:00:00+05:30,2022-07-07,Robbery,violent_crime,K.R. Puram,Whitefield,K.R. Puram,PSB-741,K.R. Puram,13.0082,77.6932,outdoor,physical_force,20.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0070a80e-e035-5d5d-a751-f7f547ef7ea9,2022-07-07T22:40:00+05:30,2022-07-07,Property Damage,property_crime,Electronic City,South East,Electronic City,PSB-144,Electronic City,12.8418,77.6467,vehicle,blunt_object,49.0,female,arrest_made,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00f80691-c728-5cb4-9d1f-bb540239659c,2022-07-07T23:00:00+05:30,2022-07-08,Assault,violent_crime,V.V.Puram,South,V.V.Puram,PSB-139,V.V.Puram,12.9566,77.5763,residential,physical_force,19.0,female,closed_other,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
015792f6-400a-552f-9c85-b031b274c186,2022-07-08T05:30:00+05:30,2022-07-08,Vehicle Theft,property_crime,Kempapura Agrahara,West,Kempapura Agrahara,PSB-167,Kempapura Agrahara,12.9754,77.5533,outdoor,,,unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00e0e5f2-c022-5b13-978f-037e3a6d8f54,2022-07-08T06:15:00+05:30,2022-07-08,Vehicle Theft,property_crime,Mico Layout,South East,Mico Layout,PSB-801,Mico Layout,12.9118,77.6,outdoor,,,unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00c68208-141f-50fb-a30e-459113408907,2022-07-08T12:00:00+05:30,2022-07-15,Property Damage,property_crime,Soladevanahalli,North,Soladevanahalli,PSB-114,Soladevanahalli,13.0721,77.5179,residential,,90.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00699fa6-7c15-5b05-81f8-9d1f20c176a7,2022-07-08T12:10:00+05:30,2022-07-11,Property Damage,property_crime,Basavanagudi,South,Basavanagudi,PSB-130,Basavanagudi,12.9466,77.5742,residential,,,other_or_unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0159d984-d5e8-5f22-8717-da3f9d4662b1,2022-07-08T13:00:00+05:30,2022-07-14,Theft From Vehicle,property_crime,Halasoor Gate,Central,Halasoor Gate,PSB-82,Halasoor Gate,12.9658,77.5864,outdoor,,63.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0161ed00-4926-59f7-8f22-45960bdfdc6c,2022-07-08T17:00:00+05:30,2022-07-09,Burglary,property_crime,Yalahanka PS,North East,Yalahanka PS,PSB-128,Yalahanka PS,13.0869,77.5831,residential,,21.0,other_or_unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00d58867-1bb4-5dab-90fe-56fec254177d,2022-07-08T18:30:00+05:30,2022-07-09,Theft From Vehicle,property_crime,Pulakeshinagar,East,Pulakeshinagar,PSB-100,Pulakeshinagar,13.0009,77.613,outdoor,,44.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
014b3957-b8f9-5000-815f-4dde7aaf8932,2022-07-08T22:10:00+05:30,2022-07-08,Domestic Violence,family_child_offence,Marathahalli,Whitefield,Marathahalli,PSB-739,Marathahalli,12.9478,77.7112,residential,physical_force,25.0,female,closed_other,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01b2d4f8-b49a-5c17-9af9-d23ad606d3a6,2022-07-09T01:00:00+05:30,2022-07-09,Vehicle Theft,property_crime,Sadashivanagar,Central,Sadashivanagar,PSB-86,Sadashivanagar,13.0141,77.5664,outdoor,,,unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
01b2886f-0880-5776-bda1-a268d331b432,2022-07-09T03:00:00+05:30,2022-07-09,Robbery,violent_crime,R.M.C. Yard,North,R.M.C. Yard,PSB-110,R.M.C. Yard,13.0281,77.5368,residential,physical_force,22.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
00cf23a2-46c2-537b-bb20-4c7ea8b5d2a3,2022-07-09T13:00:00+05:30,2022-07-09,Vehicle Theft,property_crime,PuttenaHalli,South,PuttenaHalli,PSB-136,PuttenaHalli,12.9063,77.5826,outdoor,,,unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
020a7de2-d135-548a-b12f-fcf3845b0a4a,2022-07-09T15:00:00+05:30,2022-07-10,Burglary,property_crime,H.S.R. Layout,South East,H.S.R. Layout,PSB-147,H.S.R. Layout,12.9161,77.6243,residential,,28.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
017da6e0-495e-5d17-b185-34a3a6e9f405,2022-07-09T16:00:00+05:30,2022-07-11,Vehicle Theft,property_crime,Kodigehalli,North East,Kodigehalli,PSB-126,Kodigehalli,13.0591,77.5845,outdoor,,,unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
015ad99f-3a6d-5dc5-b05c-7ca5012f0590,2022-07-09T20:30:00+05:30,2022-07-11,Vehicle Theft,property_crime,Jalahalli,North,Jalahalli,PSB-115,Jalahalli,13.0424,77.5394,outdoor,,,unknown,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
0002f64d-320d-5a44-bcbe-ccbd6d787336,2022-07-10T00:15:00+05:30,2022-07-10,Assault,violent_crime,H.S.R. Layout,South East,H.S.R. Layout,PSB-147,H.S.R. Layout,12.9138,77.6317,residential,physical_force,35.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
007fc071-8ee5-5085-8d3e-dc200832426f,2022-07-10T01:45:00+05:30,2022-07-10,Assault,violent_crime,Sanjaynagar,North,Sanjaynagar,PSB-118,Sanjaynagar,13.0425,77.5756,outdoor,sharp_object,34.0,male,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
001a4dfd-3381-5ebe-a8b5-0851cb08995f,2022-07-10T12:00:00+05:30,2022-07-19,Theft,property_crime,Kengeri,West,Kengeri,PSB-163,Kengeri,12.9288,77.4882,residential,,60.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
000219bc-4bf0-5107-8e17-4a6630a744b9,2022-07-10T14:30:00+05:30,2022-07-11,Sexual Offence,sexual_offence,R.M.C. Yard,North,R.M.C. Yard,PSB-110,R.M.C. Yard,13.0273,77.5367,residential,,28.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
004f91af-08d0-5119-a54a-34a0cda30976,2022-07-10T19:40:00+05:30,2022-07-10,Assault,violent_crime,Annapoorneshwari Nagar,West,Annapoorneshwari Nagar,PSB-158,Annapoorneshwari Nagar,12.9778,77.4998,residential,firearm,53.0,female,under_investigation,True,US municipal crime incidents 2020-2024 (CC0; see manifest),blr-synthetic-v1.0.0
