datetime,crime_type,neighborhood,latitude,longitude
2024-09-21 20:00:00,"BURGLARY FROM VEHICLE, ATTEMPTED",Central,34.0503,-118.247
2024-09-22 23:15:00,TRESPASSING,Central,34.0549,-118.2511
2024-09-21 20:00:00,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",Central,34.0561,-118.2375
2024-09-22 23:15:00,VEHICLE - STOLEN,Central,34.0475,-118.2657
2024-09-23 05:35:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0501,-118.2593
2024-08-30 01:00:00,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Central,34.051,-118.248
2024-09-22 03:15:00,VEHICLE - STOLEN,Central,34.0421,-118.2405
2024-09-14 13:00:00,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Central,34.0517,-118.2456
2024-09-20 05:00:00,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Central,34.0471,-118.2474
2024-09-18 20:00:00,BURGLARY FROM VEHICLE,Central,34.0409,-118.2609
2024-09-22 21:16:00,PICKPOCKET,Central,34.0615,-118.2412
2024-09-21 01:00:00,BURGLARY FROM VEHICLE,Central,34.0461,-118.2395
2024-09-13 00:01:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0487,-118.2588
2024-02-20 13:00:00,VANDALISM - MISDEAMEANOR ($399 OR UNDER),Central,34.0467,-118.252
2024-09-23 17:00:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0437,-118.2455
2024-09-01 17:38:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0495,-118.2458
2024-09-22 11:45:00,BIKE - STOLEN,Central,34.0448,-118.2474
2024-09-22 01:00:00,BURGLARY FROM VEHICLE,Central,34.0505,-118.2509
2024-09-23 14:40:00,TRESPASSING,Central,34.0549,-118.2511
2024-09-23 14:00:00,TRESPASSING,Central,34.0549,-118.2511
2024-09-23 23:20:00,TRESPASSING,Central,34.0549,-118.2511
2024-09-23 23:35:00,TRESPASSING,Central,34.0552,-118.2511
2024-04-21 18:45:00,BATTERY - SIMPLE ASSAULT,Central,34.0551,-118.2322
2024-09-23 10:00:00,TRESPASSING,Central,34.0561,-118.2375
2024-09-23 07:30:00,VEHICLE - STOLEN,Central,34.0459,-118.2352
2024-09-23 20:00:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.051,-118.248
2024-09-23 19:00:00,BURGLARY FROM VEHICLE,Central,34.048,-118.2438
2024-09-21 20:00:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0419,-118.2669
2024-06-15 23:59:00,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,Central,34.0448,-118.2474
2024-09-12 07:35:00,BURGLARY FROM VEHICLE,Central,34.042,-118.2625
2024-09-24 12:20:00,VEHICLE - STOLEN,Central,34.0459,-118.2579
2024-09-24 16:00:00,TRESPASSING,Central,34.0508,-118.2586
2024-09-24 15:40:00,TRESPASSING,Central,34.0508,-118.2586
2024-09-24 03:15:00,VANDALISM - MISDEAMEANOR ($399 OR UNDER),Central,34.0473,-118.2425
2024-06-30 04:00:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0516,-118.2561
2024-09-22 17:30:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0453,-118.2443
2024-09-20 12:00:00,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Central,34.0444,-118.2628
2024-09-24 20:10:00,TRESPASSING,Central,34.0488,-118.2518
2024-09-24 16:45:00,TRESPASSING,Central,34.0488,-118.2518
2024-09-24 14:31:00,TRESPASSING,Central,34.0552,-118.2511
2024-09-24 15:00:00,TRESPASSING,Central,34.0488,-118.2518
2024-09-24 16:00:00,TRESPASSING,Central,34.0488,-118.2518
2024-02-06 21:00:00,VEHICLE - STOLEN,Central,34.0383,-118.2695
2024-09-24 15:55:00,TRESPASSING,Central,34.0488,-118.2518
2024-09-09 14:25:00,THEFT OF IDENTITY,Central,34.0483,-118.2631
2024-09-23 17:14:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-09-24 15:15:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-09-24 21:00:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0561,-118.2375
2024-09-24 17:30:00,BURGLARY FROM VEHICLE,Central,34.0414,-118.2332
2024-09-24 23:10:00,TRESPASSING,Central,34.0549,-118.2511
2024-09-24 14:25:00,TRESPASSING,Central,34.0508,-118.2586
2024-09-25 05:00:00,VEHICLE - STOLEN,Central,34.0392,-118.2328
2024-09-24 21:00:00,VEHICLE - STOLEN,Central,34.0607,-118.2494
2024-09-24 23:50:00,TRESPASSING,Central,34.0549,-118.2511
2024-09-25 00:01:00,VEHICLE - STOLEN,Central,34.0401,-118.2669
2024-09-25 08:04:00,TRESPASSING,Central,34.0549,-118.2511
2024-09-25 07:20:00,TRESPASSING,Central,34.0561,-118.2375
2024-09-25 06:00:00,TRESPASSING,Central,34.0524,-118.2467
2024-09-25 07:50:00,TRESPASSING,Central,34.0552,-118.2511
2024-09-25 07:00:00,TRESPASSING,Central,34.0659,-118.2339
2024-09-23 18:00:00,VEHICLE - STOLEN,Central,34.0452,-118.2569
2024-09-25 13:12:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-01-04 15:25:00,THEFT OF IDENTITY,Central,34.0459,-118.2352
2024-09-24 14:30:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0439,-118.2479
2024-09-25 11:10:00,VANDALISM - MISDEAMEANOR ($399 OR UNDER),Central,34.0506,-118.2371
2024-09-25 03:29:00,VANDALISM - MISDEAMEANOR ($399 OR UNDER),Central,34.0607,-118.2494
2024-09-24 21:30:00,BURGLARY FROM VEHICLE,Central,34.0437,-118.2582
2024-05-30 21:24:00,THEFT OF IDENTITY,Central,34.0484,-118.2339
2024-09-23 13:00:00,VEHICLE - STOLEN,Central,34.0652,-118.2468
2024-07-10 16:42:00,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",Central,34.0473,-118.2641
2024-09-26 06:20:00,TRESPASSING,Central,34.0492,-118.2391
2024-09-26 05:40:00,TRESPASSING,Central,34.0524,-118.2467
2024-09-20 22:40:00,BURGLARY FROM VEHICLE,Central,34.0408,-118.2644
2024-09-13 22:30:00,BURGLARY FROM VEHICLE,Central,34.0362,-118.2386
2024-09-20 07:40:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0648,-118.2313
2024-09-26 06:30:00,TRESPASSING,Central,34.0338,-118.2706
2024-09-25 12:00:00,VEHICLE - STOLEN,Central,34.0458,-118.2614
2024-09-24 18:39:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-09-24 14:30:00,VEHICLE - STOLEN,Central,34.0487,-118.2362
2024-09-25 21:10:00,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",Central,34.0446,-118.2507
2024-09-26 13:00:00,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",Central,34.0437,-118.2547
2024-09-26 08:15:00,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",Central,34.0405,-118.2337
2024-09-26 17:50:00,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",Central,34.0433,-118.2488
2024-09-16 17:55:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0535,-118.2491
2024-09-10 23:00:00,BURGLARY FROM VEHICLE,Central,34.0509,-118.2515
2024-09-24 19:50:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0387,-118.2612
2024-08-31 08:00:00,VANDALISM - MISDEAMEANOR ($399 OR UNDER),Central,34.0453,-118.236
2024-09-14 14:00:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0445,-118.2523
2024-09-20 23:20:00,BURGLARY FROM VEHICLE,Central,34.0419,-118.2323
2024-09-27 09:20:00,TRESPASSING,Central,34.0549,-118.2511
2024-09-27 22:00:00,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,West LA,34.0354,-118.3778
2024-09-27 05:00:00,VEHICLE - STOLEN,Central,34.0327,-118.2647
2024-09-16 21:00:00,BURGLARY FROM VEHICLE,Central,34.0401,-118.2633
2024-09-24 12:00:00,BURGLARY FROM VEHICLE,Central,34.0409,-118.2574
2024-09-24 23:20:00,BURGLARY FROM VEHICLE,Central,34.0356,-118.2705
2024-09-27 16:22:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-09-04 20:00:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-09-27 21:00:00,VEHICLE - STOLEN,Central,34.0327,-118.2647
2024-09-27 22:40:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0467,-118.247
2024-09-27 20:00:00,BIKE - STOLEN,Central,34.0492,-118.2391
2024-09-27 16:10:00,TRESPASSING,Central,34.0488,-118.2518
2024-09-27 14:50:00,TRESPASSING,Central,34.0547,-118.2505
2024-09-28 07:30:00,TRESPASSING,Central,34.0549,-118.2511
2024-09-28 07:30:00,BURGLARY FROM VEHICLE,Central,34.0467,-118.252
2024-08-24 14:24:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0466,-118.252
2024-09-28 02:30:00,VEHICLE - STOLEN,Central,34.0376,-118.2593
2024-09-27 12:00:00,VEHICLE - STOLEN,Central,34.046,-118.251
2024-09-27 12:00:00,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Central,34.046,-118.251
2024-09-28 07:20:00,TRESPASSING,Central,34.0549,-118.2511
2024-09-28 10:00:00,BURGLARY FROM VEHICLE,Central,34.055,-118.2321
2024-09-28 01:38:00,PICKPOCKET,Central,34.0502,-118.2487
2024-09-27 23:20:00,VEHICLE - STOLEN,Central,34.0539,-118.2436
2024-09-28 12:02:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0637,-118.244
2024-09-28 23:40:00,VEHICLE - STOLEN,Central,34.0606,-118.2439
2024-09-28 10:30:00,THEFT OF IDENTITY,Central,34.0607,-118.2494
2024-09-28 20:15:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0599,-118.2426
2024-09-29 06:15:00,TRESPASSING,Central,34.0338,-118.2706
2024-09-28 23:05:00,TRESPASSING,Central,34.0549,-118.2511
2024-09-28 21:45:00,BATTERY - SIMPLE ASSAULT,Central,34.045,-118.264
2024-09-28 23:30:00,TRESPASSING,Central,34.0552,-118.2511
2024-09-28 22:15:00,TRESPASSING,Central,34.0549,-118.2511
2024-09-28 17:25:00,VEHICLE - STOLEN,Central,34.0401,-118.2669
2024-09-28 21:30:00,VEHICLE - STOLEN,Central,34.0472,-118.2381
2024-09-29 07:00:00,TRESPASSING,Central,34.0549,-118.2511
2024-09-29 07:50:00,TRESPASSING,Central,34.0549,-118.2511
2024-09-29 07:45:00,TRESPASSING,Central,34.0549,-118.2511
2024-09-29 08:00:00,TRESPASSING,Central,34.0549,-118.2511
2024-09-29 06:25:00,TRESPASSING,Central,34.0549,-118.2511
2024-09-29 06:35:00,TRESPASSING,Central,34.0549,-118.2511
2024-09-29 08:00:00,TRESPASSING,Central,34.0635,-118.2357
2024-09-28 23:30:00,PICKPOCKET,Central,34.0652,-118.2369
2024-09-26 21:00:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0437,-118.2617
2024-09-28 23:30:00,BURGLARY FROM VEHICLE,Central,34.0503,-118.2434
2024-09-28 18:45:00,BURGLARY FROM VEHICLE,Central,34.0409,-118.2609
2024-09-28 18:57:00,THEFT OF IDENTITY,Central,34.046,-118.2493
2024-08-08 20:30:00,BURGLARY FROM VEHICLE,Central,34.0493,-118.2337
2024-09-28 12:00:00,VANDALISM - MISDEAMEANOR ($399 OR UNDER),Central,34.0461,-118.2395
2024-09-29 13:45:00,BURGLARY FROM VEHICLE,Central,34.0461,-118.2395
2024-09-28 22:00:00,BURGLARY FROM VEHICLE,Central,34.048,-118.2577
2024-06-06 15:52:00,THEFT OF IDENTITY,Central,34.0362,-118.2386
2024-09-28 20:40:00,BURGLARY FROM VEHICLE,Central,34.0483,-118.2565
2024-09-29 13:45:00,TRESPASSING,Central,34.0415,-118.2655
2024-09-29 16:00:00,TRESPASSING,Central,34.0508,-118.2586
2024-09-21 23:30:00,BURGLARY FROM VEHICLE,Central,34.0493,-118.2417
2024-09-29 14:46:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-09-29 14:01:00,BIKE - STOLEN,Central,34.0483,-118.2631
2024-09-29 14:25:00,TRESPASSING,Central,34.0549,-118.2511
2024-09-29 20:00:00,BURGLARY FROM VEHICLE,Central,34.0454,-118.2658
2024-09-29 19:25:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0483,-118.2631
2024-09-29 23:30:00,ROBBERY,Central,34.0495,-118.2528
2024-09-28 22:10:00,ATTEMPTED ROBBERY,Central,34.0479,-118.2612
2024-09-30 00:01:00,VANDALISM - MISDEAMEANOR ($399 OR UNDER),Central,34.042,-118.2625
2024-09-27 07:00:00,BURGLARY FROM VEHICLE,Central,34.0658,-118.2296
2024-09-30 04:00:00,VEHICLE - STOLEN,Central,34.0735,-118.23
2024-09-06 00:30:00,BURGLARY FROM VEHICLE,Central,34.0449,-118.2415
2024-09-28 12:30:00,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Central,34.0461,-118.2674
2024-09-19 11:40:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0383,-118.2305
2024-09-16 18:00:00,BURGLARY FROM VEHICLE,Central,34.0466,-118.259
2024-09-30 07:00:00,TRESPASSING,Central,34.0549,-118.2511
2024-09-30 07:50:00,TRESPASSING,Central,34.0549,-118.2511
2024-09-28 09:00:00,VEHICLE - STOLEN,Central,34.0423,-118.2561
2024-09-30 10:20:00,VEHICLE - STOLEN,Central,34.0468,-118.2415
2024-09-30 09:10:00,TRESPASSING,Central,34.0549,-118.2511
2024-09-29 23:05:00,TRESPASSING,Central,34.0415,-118.2655
2024-09-30 14:55:00,TRESPASSING,Central,34.0549,-118.2511
2024-09-30 15:00:00,TRESPASSING,Central,34.0549,-118.2511
2024-09-29 18:33:00,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),Central,34.0483,-118.2631
2024-09-19 20:00:00,BURGLARY FROM VEHICLE,Central,34.0502,-118.2487
2024-09-30 12:00:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0582,-118.2387
2024-09-16 18:30:00,BURGLARY FROM VEHICLE,Central,34.0472,-118.2342
2024-09-27 19:00:00,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Central,34.0362,-118.2386
2024-09-27 05:20:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0627,-118.2463
2024-09-27 12:41:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.062,-118.2425
2024-09-26 18:00:00,VEHICLE - STOLEN,Central,34.0472,-118.2371
2024-09-25 23:45:00,BURGLARY FROM VEHICLE,Central,34.0401,-118.2669
2024-09-28 19:00:00,PICKPOCKET,Central,34.0652,-118.2369
2024-09-01 02:00:00,PICKPOCKET,Central,34.0495,-118.2459
2024-09-26 22:00:00,VEHICLE - STOLEN,Central,34.0458,-118.2614
2024-09-30 23:30:00,TRESPASSING,Central,34.0549,-118.2511
2024-10-01 06:30:00,TRESPASSING,Central,34.0338,-118.2706
2024-10-01 06:15:00,TRESPASSING,Central,34.0338,-118.2706
2024-10-01 06:20:00,TRESPASSING,Central,34.0549,-118.2511
2024-09-25 21:50:00,BURGLARY FROM VEHICLE,Central,34.0685,-118.246
2024-09-30 18:30:00,VEHICLE - STOLEN,Central,34.042,-118.2625
2024-09-27 17:30:00,VEHICLE - STOLEN,Central,34.0408,-118.2512
2024-09-28 22:30:00,PICKPOCKET,Central,34.0655,-118.2372
2024-09-30 18:30:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0473,-118.2566
2024-10-01 06:45:00,TRESPASSING,Central,34.0549,-118.2511
2024-10-01 07:25:00,TRESPASSING,Central,34.0549,-118.2511
2024-10-01 14:00:00,VEHICLE - STOLEN,Central,34.0342,-118.2636
2024-09-19 15:06:00,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),Central,34.0483,-118.2631
2024-09-26 20:00:00,THEFT OF IDENTITY,Central,34.0561,-118.2375
2024-09-13 11:30:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0561,-118.2375
2024-10-01 12:45:00,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),Central,34.0549,-118.2426
2024-10-01 17:15:00,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",Central,34.0652,-118.2468
2024-10-01 12:00:00,VEHICLE - STOLEN,Central,34.0542,-118.2415
2024-10-01 19:40:00,VEHICLE - STOLEN,Central,34.0524,-118.2467
2024-10-01 23:35:00,TRESPASSING,Central,34.0549,-118.2511
2024-10-01 23:53:00,TRESPASSING,Central,34.0549,-118.2511
2024-10-01 14:10:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.048,-118.2577
2024-10-01 15:25:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-10-01 21:00:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0435,-118.2366
2024-10-01 22:17:00,BURGLARY FROM VEHICLE,Central,34.0454,-118.2333
2024-10-01 06:35:00,BURGLARY FROM VEHICLE,Central,34.0419,-118.2669
2024-09-21 20:06:00,BURGLARY FROM VEHICLE,Central,34.0459,-118.2579
2024-10-01 11:23:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0405,-118.2337
2024-09-15 08:20:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0423,-118.2561
2024-09-30 19:45:00,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),Central,34.0483,-118.2631
2024-10-01 15:20:00,TRESPASSING,Central,34.0508,-118.2586
2024-10-02 04:30:00,VEHICLE - STOLEN,Central,34.0652,-118.2468
2024-09-25 16:00:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0396,-118.2726
2024-10-02 07:34:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0396,-118.259
2024-09-24 07:00:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0547,-118.2505
2024-08-24 07:00:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.051,-118.248
2024-09-30 18:30:00,BURGLARY FROM VEHICLE,Central,34.0604,-118.2393
2024-10-02 11:45:00,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),Central,34.0377,-118.2622
2024-10-02 07:55:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0557,-118.2488
2024-09-27 18:36:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0452,-118.2533
2024-09-28 10:01:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0452,-118.2533
2024-09-29 18:44:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0452,-118.2533
2024-10-02 10:30:00,VEHICLE - STOLEN,Central,34.0333,-118.2657
2024-09-30 19:30:00,VEHICLE - STOLEN,Central,34.0665,-118.2446
2024-10-01 20:30:00,VEHICLE - STOLEN,Central,34.0524,-118.2467
2024-09-30 22:00:00,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",Central,34.0452,-118.2569
2024-09-28 19:30:00,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Central,34.0446,-118.249
2024-09-25 18:00:00,VEHICLE - STOLEN,Central,34.0624,-118.2383
2024-10-01 00:30:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0401,-118.2533
2024-09-13 16:55:00,THEFT OF IDENTITY,Central,34.0493,-118.2417
2024-09-29 19:50:00,THEFT OF IDENTITY,Central,34.0445,-118.2523
2024-09-27 19:00:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-09-29 01:15:00,PICKPOCKET,Central,34.0519,-118.2531
2024-08-02 12:00:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0519,-118.2531
2024-10-01 20:40:00,BURGLARY FROM VEHICLE,Central,34.0472,-118.2371
2024-09-20 21:15:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0477,-118.2394
2024-10-02 22:50:00,VANDALISM - MISDEAMEANOR ($399 OR UNDER),Central,34.0391,-118.2384
2024-10-03 06:30:00,TRESPASSING,Central,34.0338,-118.2706
2024-10-03 07:55:00,TRESPASSING,Central,34.0549,-118.2511
2024-10-03 06:55:00,TRESPASSING,Central,34.0549,-118.2511
2024-10-03 08:55:00,TRESPASSING,Central,34.0549,-118.2511
2024-10-03 06:20:00,TRESPASSING,Central,34.0338,-118.2706
2024-10-03 07:00:00,TRESPASSING,Central,34.0659,-118.2339
2024-10-03 07:40:00,TRESPASSING,Central,34.0508,-118.2586
2024-09-30 09:25:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0455,-118.2379
2024-09-15 15:58:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0504,-118.2409
2024-10-03 06:00:00,THEFT OF IDENTITY,Central,34.0452,-118.2569
2024-10-03 11:00:00,VEHICLE - STOLEN,Central,34.0366,-118.2643
2024-10-03 10:30:00,VEHICLE - STOLEN,Central,34.0388,-118.2677
2024-10-01 12:00:00,VEHICLE - STOLEN,Central,34.0382,-118.2417
2024-09-28 12:00:00,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Central,34.0423,-118.2561
2024-10-03 07:20:00,VEHICLE - STOLEN,Central,34.0452,-118.2569
2024-10-01 22:30:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0479,-118.2612
2024-10-03 14:10:00,OTHER ASSAULT,Central,34.045,-118.264
2024-10-03 17:10:00,TRESPASSING,Central,34.0549,-118.2511
2024-10-03 17:15:00,VEHICLE - STOLEN,Central,34.0388,-118.2717
2024-10-03 14:50:00,TRESPASSING,Central,34.0549,-118.2511
2024-10-03 14:30:00,TRESPASSING,Central,34.0549,-118.2511
2024-10-01 05:00:00,BURGLARY FROM VEHICLE,Central,34.0401,-118.2633
2024-10-01 22:35:00,BURGLARY FROM VEHICLE,Central,34.0381,-118.2511
2024-10-01 15:30:00,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Central,34.0462,-118.2585
2024-10-03 23:10:00,TRESPASSING,Central,34.0549,-118.2511
2024-10-03 22:00:00,TRESPASSING,Central,34.0549,-118.2511
2024-10-03 17:03:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0483,-118.2631
2024-10-03 17:00:00,VEHICLE - STOLEN,Central,34.0423,-118.2561
2024-08-26 10:00:00,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Central,34.043,-118.2606
2024-10-03 12:00:00,KIDNAPPING,Central,34.0388,-118.2717
2024-10-04 06:10:00,TRESPASSING,Central,34.0338,-118.2706
2024-10-04 05:50:00,TRESPASSING,Central,34.0338,-118.2706
2024-09-30 12:25:00,VEHICLE - ATTEMPT STOLEN,Central,34.0439,-118.2326
2024-10-04 05:55:00,TRESPASSING,Central,34.0524,-118.2467
2024-10-03 20:00:00,BURGLARY FROM VEHICLE,Central,34.0472,-118.2381
2024-10-03 11:30:00,BURGLARY FROM VEHICLE,Central,34.0384,-118.2571
2024-10-03 16:00:00,VEHICLE - STOLEN,Central,34.0498,-118.24
2024-10-03 20:15:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0473,-118.2425
2024-10-04 17:40:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0509,-118.2316
2024-10-04 18:00:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0473,-118.2566
2024-10-03 20:30:00,BURGLARY FROM VEHICLE,Central,34.0495,-118.2528
2024-10-04 15:35:00,THEFT OF IDENTITY,Central,34.0423,-118.2561
2024-10-03 12:00:00,BURGLARY FROM VEHICLE,Central,34.0584,-118.2331
2024-10-01 13:45:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0503,-118.2434
2024-09-26 20:45:00,BURGLARY FROM VEHICLE,Central,34.0531,-118.2478
2024-09-12 17:00:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Central,34.0416,-118.255
2024-10-05 00:40:00,PICKPOCKET,Central,34.0647,-118.2376
2024-10-04 20:45:00,BURGLARY FROM VEHICLE,Central,34.0509,-118.2316
2024-10-04 19:00:00,VEHICLE - STOLEN,Central,34.0488,-118.2483
2024-10-04 06:15:00,TRESPASSING,Central,34.0635,-118.2357
2024-10-03 21:30:00,VEHICLE - STOLEN,Central,34.0416,-118.255
2024-10-05 00:50:00,VEHICLE - STOLEN,Central,34.042,-118.2625
2024-10-04 15:00:00,VEHICLE - STOLEN,Central,34.071,-118.2302
2024-10-04 00:30:00,VEHICLE - STOLEN,Central,34.0338,-118.2706
2024-08-30 12:10:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0446,-118.2507
2024-03-30 23:00:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0419,-118.2669
2024-10-04 23:00:00,BURGLARY FROM VEHICLE,Central,34.0337,-118.2665
2024-10-04 07:45:00,BURGLARY FROM VEHICLE,Central,34.043,-118.2571
2024-09-30 11:30:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Central,34.0437,-118.2547
2024-10-05 07:15:00,TRESPASSING,Central,34.0508,-118.2586
2024-10-05 08:10:00,TRESPASSING,Central,34.0508,-118.2586
2024-10-04 19:30:00,VEHICLE - STOLEN,Central,34.0473,-118.2566
2024-10-05 10:00:00,TRESPASSING,Central,34.0508,-118.2586
2024-10-05 07:58:00,TRESPASSING,Central,34.0508,-118.2586
2024-10-05 09:26:00,TRESPASSING,Central,34.0508,-118.2586
2024-10-05 09:45:00,TRESPASSING,Central,34.0508,-118.2586
2024-10-05 08:45:00,TRESPASSING,Central,34.0508,-118.2586
2024-10-05 06:10:00,TRESPASSING,Central,34.0492,-118.2391
2024-10-05 06:40:00,TRESPASSING,Central,34.0492,-118.2391
2024-10-05 06:00:00,TRESPASSING,Central,34.0338,-118.2706
2024-10-02 12:40:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Central,34.0449,-118.2458
2024-10-05 12:29:00,BURGLARY FROM VEHICLE,Central,34.0461,-118.2395
2024-10-04 21:30:00,VEHICLE - STOLEN,Central,34.0473,-118.2425
2024-10-03 11:40:00,THEFT PLAIN - PETTY ($950 & UNDER),Central,34.0532,-118.2425
